Real_Input,Imag_Input,Real_FFT_Output,Imag_FFT_Output
-0.31623,-0.94868,-0.3182,-0.8492
0.94868,-0.31623,0.95103,-0.36265
0.31623,0.31623,0.36724,0.31553
-0.31623,0.94868,-0.25046,0.97314
0.94868,-0.94868,0.87368,-0.92867
0.94868,-0.94868,0.93385,-0.96117
-0.31623,0.31623,-0.37581,0.27848
0.94868,0.94868,0.96613,0.84644
-0.31623,-0.31623,-0.36618,-0.46832
0.94868,-0.94868,0.82067,-0.95639
-0.94868,-0.94868,-1.0135,-0.9516
0.94868,0.94868,0.91828,0.87739
-0.31623,0.31623,-0.35083,0.33209
-0.31623,-0.31623,-0.31072,-0.28894
-0.94868,-0.94868,-1.0176,-1.0882
-0.31623,0.31623,-0.34124,0.33511
-0.94868,0.94868,-1.0127,0.91344
-0.31623,0.31623,-0.25902,0.33997
-0.31623,-0.94868,-0.32275,-1.033
0.31623,0.94868,0.29284,0.80487
-0.94868,-0.94868,-1.0069,-0.87862
0.31623,-0.31623,0.32174,-0.2533
0.31623,0.31623,0.33734,0.40397
-0.94868,0.94868,-1.0487,0.98114
0.31623,0.31623,0.47041,0.22073
-0.31623,-0.31623,-0.294,-0.38443
0.94868,-0.31623,0.83729,-0.42743
-0.31623,0.31623,-0.30212,0.5003
0.31623,0.94868,0.36609,0.96655
0.94868,-0.31623,1.0223,-0.29224
-0.31623,-0.31623,-0.29082,-0.38404
-0.94868,0.94868,-0.96967,0.89667
0.94868,-0.31623,0.90465,-0.32196
-0.94868,0.94868,-1.0932,0.92109
-0.31623,0.31623,-0.33462,0.22115
-0.94868,-0.94868,-0.96446,-0.99169
-0.94868,-0.94868,-1.0307,-0.93192
-0.31623,0.31623,-0.20653,0.29439
0.31623,-0.94868,0.28859,-1.0337
0.94868,0.31623,0.8535,0.46076
0.31623,0.94868,0.23156,0.89
0.94868,-0.31623,0.82035,-0.28232
0.31623,-0.31623,0.3152,-0.30964
0.94868,-0.31623,0.84363,-0.27961
0.31623,0.94868,0.38006,0.99943
-0.94868,-0.94868,-0.97553,-0.95701
-0.31623,-0.31623,-0.39422,-0.30774
0.31623,-0.31623,0.23224,-0.29769
-0.31623,-0.94868,-0.36799,-0.9738
-0.94868,-0.31623,-1.0553,-0.30704
-0.94868,0.94868,-1.0101,0.86242
-0.94868,0.94868,-1.0829,0.95375
-0.94868,0.94868,-0.99454,1.0088
0.31623,0.94868,0.40066,0.92711
-0.31623,-0.31623,-0.31264,-0.34735
-0.94868,-0.94868,-0.95041,-0.88427
0.94868,-0.31623,0.96921,-0.27105
-0.94868,-0.94868,-1.0085,-0.93699
0.31623,0.94868,0.36002,0.96199
0.94868,0.94868,0.96112,0.99741
-0.94868,-0.31623,-0.87034,-0.31818
0.31623,0.31623,0.33233,0.21798
-0.31623,-0.94868,-0.37816,-0.96622
-0.94868,-0.94868,-0.88443,-0.79662
0.94868,0.31623,0.86469,0.36664
0.94868,0.94868,0.97,0.85459
-0.31623,0.31623,-0.36385,0.34147
-0.94868,-0.94868,-0.97639,-0.94242
-0.31623,-0.31623,-0.39082,-0.34286
-0.94868,-0.94868,-0.98146,-1.0831
0.31623,-0.31623,0.26649,-0.22133
-0.31623,-0.94868,-0.25391,-0.78449
0.94868,-0.94868,0.85246,-0.96961
-0.94868,-0.31623,-0.99546,-0.33848
0.94868,0.31623,1.0048,0.20732
0.31623,0.31623,0.42535,0.26595
0.94868,-0.31623,0.99319,-0.3693
-0.94868,0.94868,-0.95983,0.8761
-0.94868,0.31623,-0.76856,0.26555
0.94868,-0.31623,0.90024,-0.29544
0.94868,-0.31623,0.94401,-0.31226
-0.31623,-0.31623,-0.30396,-0.29801
-0.94868,-0.94868,-0.81922,-0.92655
0.94868,-0.94868,0.99375,-0.9013
0.94868,0.31623,0.87222,0.35667
0.31623,0.31623,0.37411,0.34925
0.94868,0.31623,0.98684,0.32766
0.94868,-0.94868,0.9615,-0.99535
0.94868,-0.31623,0.99832,-0.3613
-0.31623,0.31623,-0.37894,0.27514
-0.31623,-0.31623,-0.2486,-0.25996
-0.94868,0.31623,-0.9081,0.40496
0.31623,0.31623,0.27012,0.27558
0.94868,-0.31623,0.93079,-0.24747
-0.94868,-0.31623,-1.029,-0.27931
-0.94868,-0.94868,-0.88873,-0.88581
-0.94868,0.31623,-0.91809,0.30703
0.94868,0.94868,0.90891,0.99421
-0.31623,0.94868,-0.3491,1.0128
0.31623,-0.94868,0.34969,-1.0175
0.94868,-0.94868,0.87679,-0.88582
0.31623,-0.94868,0.32324,-1.0317
0.94868,0.31623,0.89009,0.38245
-0.31623,0.94868,-0.41424,1.0197
0.94868,0.94868,0.94242,1.0095
-0.31623,-0.94868,-0.2107,-0.91886
0.94868,-0.94868,0.93919,-0.93154
0.94868,-0.94868,0.9411,-0.96515
-0.94868,0.94868,-0.9103,0.8292
0.31623,0.94868,0.27408,0.99703
-0.94868,0.31623,-0.94997,0.41141
0.94868,0.31623,0.96539,0.39116
0.31623,0.94868,0.41953,0.92771
-0.94868,0.94868,-0.94898,0.99191
-0.94868,-0.94868,-0.95525,-0.8912
-0.31623,-0.31623,-0.25252,-0.22101
-0.94868,0.94868,-0.90031,0.87416
0.31623,0.94868,0.30626,0.98853
0.31623,-0.94868,0.37259,-1.0033
-0.94868,-0.94868,-0.93382,-0.9904
0.94868,0.31623,0.90231,0.33677
-0.94868,0.31623,-0.96398,0.34202
-0.31623,0.31623,-0.21771,0.294
-0.31623,0.94868,-0.32795,0.94344
0.94868,0.31623,1.075,0.35929
-0.94868,-0.94868,-0.97279,-0.94871
-0.31623,0.94868,-0.20867,1.0036
0.94868,-0.31623,0.88323,-0.38889
-0.94868,0.94868,-0.89942,0.86693
-0.94868,0.31623,-0.97418,0.30711
-0.94868,0.94868,-0.95654,0.97065
-0.31623,-0.31623,-0.40537,-0.29612
-0.31623,-0.94868,-0.32002,-0.92676
-0.94868,0.94868,-0.92507,0.93569
-0.31623,0.94868,-0.3785,0.99071
-0.31623,0.94868,-0.3347,0.96907
0.31623,0.94868,0.32827,1.0354
0.94868,0.31623,1.0368,0.24567
-0.94868,-0.31623,-0.95852,-0.33454
-0.94868,-0.94868,-0.94579,-1.0262
0.31623,0.31623,0.43159,0.36309
-0.94868,0.94868,-0.90862,1.0985
-0.31623,-0.31623,-0.27189,-0.26645
0.94868,-0.94868,0.93277,-0.92373
-0.31623,-0.94868,-0.17638,-1.0589
0.31623,0.94868,0.36618,0.95689
0.31623,-0.94868,0.30852,-0.98129
0.94868,0.31623,0.88235,0.35944
0.94868,-0.94868,1.0193,-0.93226
-0.31623,-0.31623,-0.32115,-0.38913
0.94868,0.94868,1.0118,0.93963
-0.31623,0.94868,-0.22746,1.0438
-0.31623,0.31623,-0.22977,0.33742
0.31623,0.31623,0.22953,0.41889
-0.31623,-0.31623,-0.27923,-0.42296
-0.31623,0.94868,-0.35006,0.85035
0.94868,-0.94868,0.92317,-0.95995
0.94868,0.94868,0.92823,1.0304
0.31623,-0.94868,0.3652,-1.0465
-0.31623,-0.31623,-0.41338,-0.2269
0.31623,-0.94868,0.41173,-1.0183
-0.94868,0.94868,-1.0158,1.0496
0.31623,-0.94868,0.42506,-0.91328
-0.31623,0.94868,-0.33685,1.042
0.31623,-0.94868,0.25888,-0.96473
0.94868,0.31623,1.0057,0.36015
-0.31623,0.94868,-0.2836,0.85679
-0.94868,-0.31623,-1.0267,-0.29422
-0.94868,-0.94868,-0.8595,-0.94569
-0.94868,0.31623,-0.91633,0.38415
-0.31623,0.94868,-0.23671,0.83719
-0.31623,0.94868,-0.40008,0.92921
-0.94868,0.94868,-0.99248,0.87907
0.31623,-0.31623,0.24089,-0.28352
0.94868,-0.31623,0.90063,-0.31493
-0.94868,0.94868,-0.85366,0.87701
-0.94868,0.94868,-0.86204,0.91731
0.31623,-0.94868,0.32759,-0.89643
-0.31623,0.94868,-0.46986,0.93587
0.31623,0.31623,0.35106,0.35911
0.94868,-0.31623,0.89608,-0.28562
0.94868,0.94868,0.92035,0.93513
0.31623,-0.94868,0.20847,-0.92262
-0.31623,0.31623,-0.17972,0.2706
-0.31623,0.31623,-0.38765,0.36979
-0.31623,-0.31623,-0.39436,-0.39502
-0.94868,0.94868,-1.0367,0.85862
-0.94868,0.94868,-0.92077,0.89391
0.31623,-0.31623,0.30619,-0.2179
-0.94868,0.94868,-1.1561,0.87868
0.31623,-0.94868,0.32551,-0.98005
0.31623,-0.94868,0.35448,-0.91332
-0.94868,-0.31623,-0.86773,-0.35437
0.94868,0.94868,0.9969,0.84528
-0.94868,0.31623,-0.99888,0.29761
-0.94868,0.31623,-0.99246,0.31204
0.94868,0.94868,1.0802,0.9365
0.94868,-0.94868,1.045,-0.87923
0.94868,0.94868,0.91476,0.95703
-0.31623,-0.31623,-0.3332,-0.24439
-0.94868,-0.94868,-0.94393,-1.0557
-0.31623,-0.94868,-0.39594,-1.0465
-0.94868,0.31623,-0.96343,0.3588
0.31623,-0.31623,0.2525,-0.36005
0.94868,-0.94868,0.91554,-0.96115
-0.94868,-0.31623,-0.92988,-0.16762
0.31623,-0.94868,0.29248,-0.94384
-0.31623,-0.31623,-0.44244,-0.39729
0.94868,-0.31623,0.8658,-0.40254
-0.31623,0.31623,-0.25647,0.28619
-0.94868,-0.94868,-1.0536,-0.91084
-0.94868,0.31623,-0.96691,0.31548
0.31623,-0.31623,0.36339,-0.27711
0.31623,-0.94868,0.37088,-0.93327
0.31623,-0.94868,0.26712,-1.0116
0.94868,-0.94868,0.87878,-0.90737
-0.31623,-0.31623,-0.29258,-0.2429
0.94868,0.94868,0.96275,1.0183
-0.31623,0.94868,-0.32339,0.9155
-0.94868,-0.31623,-0.9253,-0.33761
-0.94868,-0.31623,-0.8396,-0.29132
-0.94868,-0.94868,-0.95785,-0.91208
0.31623,-0.31623,0.32137,-0.28393
0.31623,0.94868,0.23214,0.9191
-0.94868,-0.94868,-0.90747,-0.91862
0.94868,0.31623,0.99958,0.42488
-0.31623,-0.94868,-0.26871,-0.86051
0.94868,0.94868,0.93177,0.81725
-0.31623,0.31623,-0.27257,0.325
-0.31623,0.94868,-0.34772,0.96234
0.31623,0.31623,0.32344,0.31248
0.31623,0.94868,0.30438,1.1686
-0.31623,0.94868,-0.29193,1.0323
-0.94868,0.94868,-0.92289,0.8527
0.94868,0.94868,0.77455,0.96786
0.94868,0.31623,0.97028,0.34568
-0.94868,-0.31623,-1.0213,-0.24731
0.94868,0.94868,0.84313,0.89787
0.31623,0.31623,0.34067,0.37954
0.31623,0.94868,0.44455,0.9481
-0.94868,0.94868,-0.94008,0.88736
-0.31623,-0.94868,-0.35551,-0.97897
0.31623,0.31623,0.32778,0.36665
-0.31623,-0.31623,-0.33447,-0.3377
0.31623,-0.94868,0.39301,-0.92176
0.94868,0.94868,0.99699,0.985
0.31623,-0.31623,0.19701,-0.35753
0.31623,0.31623,0.37264,0.24997
0.31623,0.31623,0.26813,0.19113
0.94868,0.94868,0.98756,0.90183
0.31623,0.31623,0.34031,0.45579
0.94868,-0.31623,1.0403,-0.41932
-0.94868,-0.31623,-0.91016,-0.37388
0.94868,0.94868,0.97361,0.94717
-0.94868,-0.94868,-1.0313,-1.0306
0.94868,0.94868,0.95012,0.96545
-0.94868,-0.94868,-0.8893,-0.9363
-0.94868,-0.94868,-0.97714,-0.89021
0.31623,-0.31623,0.32217,-0.26604
-0.94868,-0.94868,-0.8165,-0.97455
-0.31623,-0.94868,-0.26523,-0.92216
0.31623,-0.94868,0.24468,-0.85237
0.94868,-0.94868,0.9495,-0.93635
-0.94868,-0.94868,-1.1085,-1.1375
0.31623,-0.94868,0.26766,-0.90716
-0.94868,0.31623,-0.95195,0.31827
-0.31623,0.31623,-0.33387,0.38216
-0.31623,0.94868,-0.1612,1.0376
0.31623,0.31623,0.18624,0.32291
0.31623,0.94868,0.1884,0.87588
-0.94868,0.31623,-0.9679,0.34059
-0.31623,-0.31623,-0.27437,-0.31811
-0.31623,0.94868,-0.24488,0.97357
0.31623,-0.31623,0.27327,-0.25884
0.94868,-0.94868,0.92802,-0.95816
-0.31623,-0.94868,-0.39867,-0.97685
0.94868,0.94868,0.90692,0.9617
0.31623,0.31623,0.37605,0.44257
0.31623,-0.94868,0.28368,-1.0093
-0.94868,-0.31623,-1.045,-0.20566
-0.31623,-0.94868,-0.38697,-0.90157
-0.31623,0.94868,-0.21896,1.0028
0.31623,0.31623,0.23053,0.28549
-0.94868,-0.94868,-0.90163,-0.92908
-0.31623,-0.31623,-0.35993,-0.31979
0.94868,0.94868,1.0021,0.93674
-0.31623,-0.31623,-0.32925,-0.39831
0.94868,-0.31623,1.0559,-0.37113
0.94868,0.31623,1.0047,0.4289
0.94868,0.94868,0.94865,0.99561
-0.31623,0.31623,-0.29248,0.35465
-0.31623,-0.94868,-0.38629,-0.95287
0.31623,0.31623,0.42505,0.36718
0.94868,-0.94868,0.99663,-0.97541
-0.94868,-0.31623,-0.80334,-0.31977
-0.94868,-0.94868,-0.93871,-0.93916
0.94868,0.31623,0.852,0.35814
0.31623,-0.94868,0.29614,-0.91775
-0.94868,-0.31623,-1.0684,-0.29379
-0.94868,0.94868,-0.92475,0.85616
-0.31623,-0.94868,-0.30535,-0.96885
-0.94868,-0.94868,-0.99493,-0.96521
0.94868,0.94868,0.82128,0.96873
-0.94868,-0.31623,-0.86056,-0.22936
0.31623,0.31623,0.32704,0.33023
0.31623,-0.94868,0.37182,-0.98379
-0.31623,0.31623,-0.4506,0.25308
0.94868,0.94868,1.1102,0.93566
0.31623,0.31623,0.20857,0.40823
0.31623,0.94868,0.24945,0.90893
-0.31623,0.94868,-0.31842,0.90722
0.31623,-0.94868,0.33377,-0.97375
-0.94868,-0.31623,-0.90651,-0.23037
0.31623,0.31623,0.29169,0.2402
-0.31623,-0.94868,-0.22658,-0.99903
-0.31623,0.94868,-0.23611,1.0131
0.31623,-0.94868,0.36722,-0.92219
-0.31623,0.94868,-0.24946,1.0026
0.31623,-0.31623,0.26569,-0.3659
-0.94868,0.31623,-1.021,0.29838
0.94868,-0.31623,1.0037,-0.28442
0.31623,-0.94868,0.24481,-1.0813
0.94868,-0.31623,1.0089,-0.3158
0.94868,0.31623,0.88507,0.33122
0.31623,0.94868,0.37439,0.82447
-0.31623,-0.94868,-0.28486,-0.8731
-0.31623,0.94868,-0.2757,0.87792
-0.31623,0.94868,-0.34739,0.86554
0.94868,0.94868,0.98913,0.95037
-0.31623,0.31623,-0.32673,0.49155
-0.31623,-0.31623,-0.34534,-0.18515
0.31623,0.94868,0.35733,0.94224
-0.94868,-0.94868,-0.93498,-0.83919
-0.31623,-0.94868,-0.43666,-1.0756
0.94868,-0.94868,0.99511,-0.8126
0.31623,-0.94868,0.3117,-0.9626
0.94868,-0.31623,0.93896,-0.33373
0.31623,0.31623,0.22491,0.24688
0.94868,-0.94868,0.98385,-0.8487
0.31623,0.31623,0.31893,0.41862
0.94868,0.94868,0.97336,0.97545
0.31623,-0.94868,0.44303,-0.93858
-0.31623,-0.31623,-0.30748,-0.34539
0.94868,-0.94868,1.0111,-0.71161
0.31623,0.31623,0.25481,0.34659
-0.31623,0.31623,-0.25919,0.27829
-0.31623,-0.31623,-0.39238,-0.28678
0.31623,-0.94868,0.25528,-0.82837
-0.94868,-0.31623,-1.0396,-0.30348
0.94868,0.94868,0.95496,0.85427
-0.94868,-0.94868,-0.99412,-0.87274
0.31623,0.31623,0.32098,0.35115
-0.31623,0.94868,-0.4048,0.98152
-0.31623,-0.94868,-0.35682,-1.0769
0.94868,-0.31623,0.77895,-0.25946
0.31623,0.94868,0.23005,1.028
0.31623,0.31623,0.35564,0.42878
-0.94868,0.94868,-0.88923,0.87281
-0.31623,-0.94868,-0.30108,-1.0378
0.31623,0.31623,0.38288,0.25799
-0.94868,-0.31623,-0.98239,-0.22937
-0.94868,0.31623,-1.0024,0.38499
-0.94868,0.94868,-0.8398,0.94006
0.94868,0.94868,0.9484,0.93954
-0.31623,0.94868,-0.43149,0.99462
0.31623,0.31623,0.23945,0.27809
0.31623,0.31623,0.37752,0.29649
-0.94868,0.31623,-0.94138,0.3142
-0.94868,-0.94868,-1.0285,-0.9714
0.31623,0.31623,0.36652,0.32345
-0.31623,-0.94868,-0.30129,-0.93471
-0.94868,-0.94868,-1.0226,-1.0408
0.94868,0.31623,1.0202,0.28125
0.31623,0.94868,0.20698,0.9374
-0.31623,0.31623,-0.33577,0.23848
0.31623,0.94868,0.50793,0.95553
-0.94868,-0.94868,-0.90415,-0.86047
-0.94868,0.31623,-0.93481,0.38125
-0.31623,-0.94868,-0.26498,-1.0557
0.94868,-0.94868,0.98515,-0.98277
0.94868,-0.31623,0.97622,-0.34691
0.31623,-0.31623,0.26922,-0.33796
0.94868,0.31623,0.92013,0.23791
-0.31623,0.31623,-0.287,0.36598
0.94868,0.31623,0.8534,0.383
-0.94868,-0.94868,-0.96068,-0.98434
-0.31623,0.94868,-0.43063,0.97209
-0.31623,0.31623,-0.446,0.29885
0.94868,-0.31623,1.0033,-0.22161
-0.94868,-0.31623,-0.85619,-0.25264
0.31623,-0.94868,0.34543,-0.98185
0.31623,0.94868,0.33202,0.89988
-0.31623,-0.31623,-0.25729,-0.31418
-0.31623,-0.31623,-0.4216,-0.29043
-0.31623,-0.94868,-0.32294,-1.0506
-0.31623,-0.31623,-0.22328,-0.28761
-0.31623,0.94868,-0.31938,0.82952
0.31623,-0.94868,0.39746,-0.93369
0.31623,0.31623,0.41159,0.32251
0.94868,-0.94868,0.99143,-0.94399
0.31623,-0.94868,0.27529,-1.0682
-0.94868,-0.94868,-0.9057,-1.0021
0.31623,0.94868,0.25434,1.0182
-0.31623,-0.94868,-0.38262,-0.85496
-0.94868,0.94868,-0.85179,1.0007
-0.94868,-0.94868,-0.98117,-0.80558
-0.31623,-0.31623,-0.22166,-0.25237
-0.94868,0.31623,-1.092,0.29849
-0.94868,-0.94868,-0.92824,-0.98631
0.94868,-0.31623,0.89874,-0.25747
0.94868,0.31623,0.83494,0.31072
0.94868,-0.94868,1.0238,-0.98686
0.31623,0.94868,0.31919,0.87941
-0.31623,0.31623,-0.40403,0.28054
-0.31623,-0.94868,-0.25266,-1.0081
-0.94868,-0.31623,-0.91849,-0.2187
-0.94868,0.31623,-0.91275,0.39567
0.94868,0.31623,0.98297,0.28041
0.31623,-0.94868,0.39598,-0.90643
-0.94868,0.31623,-0.88794,0.29562
0.31623,-0.94868,0.33981,-0.98273
0.94868,-0.31623,0.97838,-0.1565
0.94868,0.94868,1.0014,1.0072
0.31623,0.31623,0.23119,0.2257
-0.94868,-0.94868,-1.05,-0.95599
-0.94868,-0.94868,-0.97307,-1.0355
-0.31623,-0.94868,-0.2153,-0.86496
-0.94868,-0.31623,-1.0439,-0.43615
-0.31623,-0.31623,-0.24665,-0.3903
0.94868,0.94868,0.88094,1.0042
0.94868,-0.31623,0.91736,-0.28429
0.94868,0.31623,0.92115,0.3193
0.94868,0.94868,0.92349,1.0315
-0.94868,0.94868,-0.82805,0.93385
-0.31623,-0.94868,-0.2964,-0.98051
0.94868,0.31623,1.0509,0.31238
0.94868,0.94868,0.97997,0.93462
0.94868,-0.31623,1.0013,-0.31571
-0.31623,0.94868,-0.42978,0.99219
0.31623,-0.94868,0.36803,-1.1484
0.31623,-0.94868,0.41567,-1.0215
0.94868,0.94868,0.9436,0.95233
0.31623,-0.94868,0.318,-0.90007
0.31623,0.31623,0.20823,0.37996
0.94868,0.94868,0.93332,0.96726
0.31623,0.31623,0.40379,0.30097
-0.94868,0.31623,-0.94942,0.36615
-0.31623,0.94868,-0.28007,1.0161
-0.31623,0.94868,-0.4231,0.97655
-0.94868,0.94868,-0.85273,0.91825
-0.94868,-0.94868,-0.97229,-0.91032
-0.94868,-0.94868,-0.98848,-0.99048
-0.31623,-0.94868,-0.35846,-0.93544
-0.31623,-0.94868,-0.4629,-0.93172
-0.31623,-0.31623,-0.27326,-0.382
-0.94868,-0.94868,-0.97307,-0.83183
0.31623,0.31623,0.287,0.30523
-0.94868,0.94868,-0.96067,1.0002
-0.94868,-0.94868,-1.0117,-0.92224
0.94868,-0.31623,0.9109,-0.34634
-0.94868,0.94868,-1.0205,0.87476
-0.94868,0.31623,-0.99441,0.33736
-0.31623,0.31623,-0.29234,0.24252
-0.94868,0.31623,-0.94289,0.31964
-0.94868,-0.31623,-0.95336,-0.37005
-0.31623,0.94868,-0.36662,0.98652
0.94868,-0.94868,1.1239,-1.0164
-0.31623,0.94868,-0.14507,0.92315
0.31623,-0.94868,0.22651,-1.0814
0.94868,-0.94868,0.91344,-0.93771
0.94868,-0.31623,0.87427,-0.28502
0.94868,-0.31623,0.88563,-0.34315
0.31623,-0.94868,0.22407,-0.90994
-0.31623,-0.31623,-0.36056,-0.42904
-0.31623,-0.31623,-0.26916,-0.30769
0.31623,-0.94868,0.32579,-1.0126
0.94868,-0.94868,0.79631,-0.90886
0.31623,0.94868,0.13887,0.9763
0.94868,-0.31623,1.0019,-0.29278
-0.31623,-0.31623,-0.29216,-0.38137
-0.94868,-0.31623,-0.90144,-0.35064
-0.31623,0.31623,-0.22492,0.36198
0.94868,-0.31623,0.99166,-0.3457
0.94868,-0.31623,0.86478,-0.17149
-0.31623,-0.31623,-0.12711,-0.39364
-0.94868,0.94868,-0.98032,0.95846
-0.94868,-0.31623,-0.8714,-0.22117
0.31623,0.31623,0.21307,0.28628
-0.94868,0.94868,-0.93664,0.85959
0.31623,0.94868,0.35693,0.92613
-0.31623,-0.31623,-0.37488,-0.26319
0.94868,-0.31623,0.95057,-0.27674
0.31623,0.94868,0.40606,0.934
-0.94868,-0.31623,-0.97917,-0.33257
0.94868,0.94868,0.95421,0.84816
-0.31623,-0.31623,-0.33149,-0.38835
0.94868,0.94868,0.86531,1.0918
0.31623,-0.94868,0.39623,-0.86714
0.94868,-0.94868,0.99083,-0.95145
-0.94868,0.31623,-1.063,0.30735
-0.94868,0.94868,-0.96113,1.0828
0.94868,0.31623,0.92147,0.40811
-0.31623,-0.94868,-0.33725,-0.92395
0.94868,-0.31623,0.96549,-0.3787
0.31623,0.94868,0.35107,1.0512
-0.31623,-0.31623,-0.28967,-0.3838
-0.31623,-0.94868,-0.34826,-0.79444
-0.31623,0.94868,-0.30251,0.81499
-0.94868,0.31623,-0.9434,0.24518
-0.31623,-0.94868,-0.26775,-0.90004
-0.94868,-0.31623,-0.86503,-0.37591
-0.31623,0.31623,-0.33493,0.29277
-0.94868,-0.94868,-0.85572,-0.97047
-0.94868,0.31623,-1.1231,0.31341
-0.94868,-0.31623,-0.77748,-0.32759
0.31623,0.31623,0.20989,0.33771
-0.31623,-0.94868,-0.39997,-0.94535
0.31623,-0.31623,0.30601,-0.29981
-0.94868,0.31623,-0.95033,0.34232
-0.31623,-0.94868,-0.46846,-0.93759
0.31623,0.31623,0.27094,0.28384
0.31623,0.31623,0.4334,0.27583
-0.94868,-0.94868,-0.83654,-0.93337
-0.31623,0.94868,-0.24958,0.96931
0.31623,-0.94868,0.23554,-0.88432
0.31623,0.94868,0.36973,0.91209
-0.94868,0.94868,-0.98303,0.8766
0.94868,-0.94868,0.93233,-0.90332
0.31623,-0.94868,0.39518,-1.0495
-0.94868,-0.94868,-0.99552,-0.94571
0.31623,0.94868,0.30838,0.93921
0.31623,0.94868,0.23626,0.91923
0.31623,0.94868,0.25045,0.97122
-0.94868,-0.31623,-0.94394,-0.2384
0.94868,-0.94868,0.92879,-0.9571
0.94868,-0.31623,0.95021,-0.22263
0.94868,0.94868,0.96578,0.97941
0.94868,0.94868,0.92189,0.78549
0.31623,0.31623,0.36786,0.42844
0.94868,-0.94868,0.9235,-0.98304
0.31623,0.31623,0.2855,0.31337
0.94868,-0.94868,0.96204,-0.89046
-0.31623,0.94868,-0.25146,0.90306
0.31623,0.31623,0.19926,0.33933
0.31623,-0.31623,0.26051,-0.32808
0.31623,-0.94868,0.23704,-1.0021
-0.94868,0.31623,-0.99919,0.25711
0.94868,-0.31623,0.87399,-0.17251
-0.31623,-0.94868,-0.40038,-0.85939
-0.31623,-0.94868,-0.34874,-0.91695
0.94868,-0.94868,0.82061,-0.91988
-0.94868,0.94868,-0.88176,0.90304
0.31623,-0.94868,0.34676,-0.96324
-0.94868,-0.31623,-0.84088,-0.30017
-0.94868,0.94868,-1.0202,1.0222
0.94868,0.31623,0.84938,0.22657
0.94868,-0.94868,1.0511,-0.89303
-0.94868,0.31623,-0.84294,0.31796
0.94868,0.94868,1.0944,1.0009
0.94868,0.31623,0.98885,0.38303
-0.94868,0.31623,-0.86901,0.32186
0.31623,0.31623,0.31754,0.26696
0.31623,-0.94868,0.45014,-0.92053
-0.31623,0.31623,-0.28846,0.37451
-0.94868,0.94868,-0.92221,0.90912
0.31623,-0.94868,0.40097,-0.98325
0.31623,-0.31623,0.2951,-0.34871
-0.31623,-0.31623,-0.4544,-0.28741
-0.31623,-0.94868,-0.47397,-0.80311
-0.31623,-0.31623,-0.30826,-0.41515
-0.94868,-0.94868,-0.92085,-0.99821
0.31623,0.31623,0.22197,0.16509
0.94868,-0.94868,1.0695,-0.93319
-0.94868,-0.94868,-0.98839,-0.92841
0.31623,0.94868,0.35717,0.95989
-0.94868,0.94868,-1.0024,0.94566
-0.31623,-0.31623,-0.1851,-0.37586
-0.94868,-0.31623,-0.93437,-0.25103
-0.94868,-0.94868,-0.98092,-0.9805
0.31623,-0.31623,0.18349,-0.34915
-0.94868,0.94868,-0.93375,0.83364
0.31623,0.31623,0.34984,0.40743
-0.94868,-0.31623,-1.0408,-0.35147
0.94868,0.31623,0.8436,0.40468
-0.94868,-0.94868,-1.0969,-0.88442
-0.31623,-0.94868,-0.207,-1.0112
-0.94868,0.94868,-0.92745,0.98933
0.94868,0.94868,0.84811,0.96566
0.31623,0.94868,0.25979,0.98129
-0.94868,-0.31623,-1.0458,-0.34969
-0.31623,-0.31623,-0.28044,-0.17509
-0.94868,0.94868,-0.97473,0.87934
0.94868,0.31623,0.99788,0.32672
-0.94868,-0.31623,-1.0819,-0.32641
0.31623,-0.94868,0.41212,-0.8932
0.31623,0.94868,0.50025,1.006
0.94868,0.31623,1.0543,0.277
-0.94868,-0.94868,-0.92896,-0.80872
0.94868,0.31623,1.0042,0.38222
-0.31623,0.94868,-0.42868,0.97814
-0.31623,-0.31623,-0.34598,-0.22378
0.31623,-0.31623,0.35891,-0.33105
0.94868,0.94868,1.0552,0.96119
-0.31623,-0.94868,-0.4311,-0.92323
-0.94868,0.94868,-0.92531,0.95838
0.94868,0.94868,1.2301,0.9575
-0.94868,0.31623,-0.92397,0.41145
0.31623,0.31623,0.24309,0.36292
0.94868,-0.94868,0.99472,-0.95818
-0.31623,-0.31623,-0.33007,-0.2525
0.31623,-0.31623,0.22572,-0.33338
-0.94868,-0.31623,-0.94467,-0.31526
0.94868,-0.31623,1.0143,-0.25149
0.94868,-0.94868,0.89622,-0.92737
-0.94868,-0.94868,-0.84339,-0.96668
0.31623,-0.94868,0.33961,-0.96563
-0.94868,-0.94868,-0.89489,-1.0117
-0.31623,-0.31623,-0.18253,-0.36618
-0.31623,0.31623,-0.20344,0.32248
0.31623,0.31623,0.3568,0.31276
0.31623,0.31623,0.26282,0.28421
-0.31623,0.94868,-0.29127,0.93707
0.31623,-0.31623,0.38785,-0.39006
0.31623,0.94868,0.29268,0.91102
-0.31623,0.94868,-0.33966,0.91094
-0.31623,-0.31623,-0.38515,-0.30939
0.94868,-0.94868,0.97242,-0.89108
0.94868,-0.94868,0.93144,-0.92666
-0.31623,-0.31623,-0.2898,-0.34893
0.31623,0.31623,0.22993,0.40341
-0.94868,0.94868,-1.0127,0.91588
0.94868,0.94868,0.97298,0.92008
-0.94868,-0.94868,-0.87685,-1.003
-0.31623,0.94868,-0.25704,1.0169
